,rms_level,spectral_centroid,bandwidth,zero_crossing_rate,band_energy_ratio,delta_spectrum_magnitude,pitch,pitch_strength,average_roughness,std_roughness,one_2hz_loudness,three_15hz_loudness,twenty_43hz_loudness,sharpness,gamma_0Hz_energy,gamma_3-15Hz_energy,gamma_20-150Hz_energy,gamma_150-1000Hz_energy,cluster_kmeans
1253,0.10199766,1520.3462722865374,2228.996805531319,0.0423092631573806,2.624457972676051,-9.90965122171975e-05,5.23785677500451,0.0787813078497794,0.0001831173190791,0.0135320848016528,0.0,0.0001463468032288,4.226183867925792e-05,0.1378998886426447,1.8679091313731664e-06,2.717352226770744e-05,0.2987860755304808,2.3489560863210857,1
1254,0.29397845,2426.9523480595294,2662.142485048339,0.0985287706643313,1.5323665550253636,0.0008130723110295,14.697510243751736,0.353458450135336,0.004913804449843,0.0700985338637198,0.0,0.0,0.0,0.2201317745263916,0.0,0.0,1.5656546388873476,18.75069607845652,0
1255,0.14741269,2343.2122232461998,2489.1151989467044,0.1087971903355757,1.223830345636182,5.565553500082574e-05,25.728259162159315,0.1791422254717337,0.0034171895445079,0.0584567322428133,0.0,0.0024015902729279,0.0021991211083677,0.21253625607656,3.764008785207436e-05,0.0048863789163871,0.5179800947599843,3.385090555065035,0
1256,0.28742522,2511.116305940534,2750.0896070090585,0.0896777355914455,1.4917079341849375,1.3388589509992226e-05,10.40483275223002,0.2531078557396118,0.0043045692613159,0.0656092162833541,0.0,3.082657170178023e-05,2.1275370769008447e-05,0.2277656513322681,1.0311510956197015e-14,1.0005529058469844e-05,0.4516753007018775,4.62051933346503,0
1257,0.23652695,2232.078997272813,2453.110866626229,0.0956807677049027,1.6247869988174093,-0.0005205860852918,18.21187672819837,0.2576403668357789,0.0038545988121218,0.0620854154542099,0.0,0.8510903745548805,0.7061027220831084,0.202456144877169,0.0001006168474677,0.3333288399895847,3.429654369804741,17.722018763543005,0
1258,0.26367074,2630.0232030426905,2545.1298178596867,0.1234646587288377,1.1134721147468332,-0.0004412222919422,25.810687053377947,0.3039343226450027,0.0068537523816576,0.0827873926492293,0.0,0.001178264853305,0.0015662937644171,0.2385508574186217,1.1138669426009887e-06,0.0003732496915257,2.383387586059457,25.76760274727334,0
1259,0.3217394,2136.717291235712,2473.706676211658,0.0760861979426589,1.964677749951743,-0.0001714386046322,10.53068764741018,0.3346812238394071,0.0039987801499104,0.0632359087062914,0.0,4.612147099175058,4.439751294771666,0.1938065570280066,3.4210126742568686e-06,0.416970553227745,5.090638649853286,29.694770451248555,0
1260,0.27056858,2478.6446836125738,2529.974547659407,0.110630330865349,1.312851954425037,-0.0001527124982624,27.05205639648562,0.322384476351115,0.0056427257397153,0.0751180786476554,0.0,0.8334572095428763,0.7416494195225389,0.2248203794657891,1.283818080736675e-06,0.1796081889805259,3.940352891072048,22.95587841832533,0
1261,0.30803695,2444.0056071110344,2514.6267798930667,0.1080369961625161,1.611295925247861,-0.0006825561512075,23.661663188485303,0.4866888147191257,0.0067957146457902,0.0824361246407801,0.0,1.301308837985,1.148940675961631,0.221678513116446,1.346789730847017e-06,0.4203076140821605,2.882097781228155,24.678254450545936,0
1262,0.23663813,2844.354178398615,2624.915089220606,0.1377461636875468,1.2992752652451056,-0.0005113428304213,34.33555310464745,0.3657105286350312,0.006505087748722,0.08065412418917,0.0,0.7067299000533612,0.4222492649601608,0.2579913086980531,0.0162321457817374,0.279171291511958,1.802894529549077,16.48583874492659,0
1263,0.29737934,2148.9733128514854,2296.7654889983664,0.0939637914492826,1.637079885595893,-0.000269609443743,18.66714875703395,0.4467019455528434,0.005909076595107,0.0768705183741276,0.0,0.1976738368186505,0.1502859301788715,0.1949182143174182,2.516057040996224e-06,0.1874427226817749,4.249328369726852,30.45141767463575,0
1264,0.29249552,2433.649214605025,2682.586647613584,0.0836753383561496,1.468882348908599,-0.0002513745147746,11.190643758054073,0.3106322668445673,0.0043092267587147,0.0656447009187699,0.0,0.2819675629890273,0.1800759248609858,0.2207391577871036,4.0640849829559626e-05,0.3535352944033657,3.5388101450369778,27.80656052044172,0
1265,0.16898832,1940.07037434241,2302.7769187749623,0.077613079421786,1.995771501166001,-0.0002177699990393,11.28144173036774,0.257528492759129,0.002079701941106,0.0456037492001046,0.0,0.0003860147340707,0.0008477396741724,0.1759701369407733,1.8539233201322865e-06,0.0001620326279018,0.073964309563942,1.673260364612186,1
1266,0.27371737,1959.8040520812715,2221.500563816942,0.0763598869677971,1.959234633096504,-0.0003710033204867,14.453939306738214,0.3668757206963972,0.0032351639233166,0.056878501415883,0.0,0.4524044983293885,0.4314425034962928,0.1777600047237636,2.4501498740052717e-05,0.1972163974634852,2.200131132378377,22.25984339345916,0
1267,0.25367922,2014.4444723655283,2200.1061201458483,0.0892769352191811,1.625734193840991,-0.0004465345673849,22.739316348415244,0.3278697586954999,0.0041725517486981,0.0645952920010288,0.0,0.1597828774221342,0.1203959011975453,0.1827160519150749,9.344367233185832e-06,0.1628262552785076,2.852917513390137,19.975410839199206,0
1268,0.21897686,2189.2549836486533,2336.521407609603,0.0883504496637255,1.5342449617906109,0.0002037315512925,15.443376051123543,0.3062695743652273,0.0035226776896215,0.0593521498315061,0.0,0.0001973541830074,0.0002950183442932,0.1985718806028723,1.2082848541252608e-06,0.0280648825602057,1.0062384343894308,10.938692193016538,0
1269,0.15801652,2026.4933718866796,2546.163943794227,0.0639216250605913,2.164824687131141,6.564570240706281e-05,7.100536341514192,0.1981490832694744,0.0011656713081251,0.0341419288870026,0.0,5.515421866770317e-05,2.0442809046782573e-05,0.1838089226199402,8.080769705072734e-07,1.1799344414842634e-05,0.3841690914289721,3.671391667443909,1
1270,0.093859024,1744.2244647326215,2116.976468454837,0.0675526686053066,1.55116618937358,3.597977766069255e-06,11.654685698959437,0.1279673445449047,0.0007180107531171,0.0267957226645803,0.0,0.0,0.0,0.1582063006558766,0.0,0.0,0.6302429750631953,6.595715626986202,1
1271,0.12231347,1518.980058269016,1994.0385203801368,0.0574094960387324,2.6222465855472623,9.67721391057517e-05,6.8851105616736055,0.1599869125007849,0.0011173420039767,0.0334266660613464,0.0,0.0059240988852327,0.0306215759859097,0.1377759690038674,5.9469527106677326e-05,0.0013947956666119,0.2331976260128879,2.136729024216221,1
1272,0.23503557,1935.0200903425325,2395.921079519193,0.0646066892869298,2.124920558937652,-8.651537122208133e-05,7.013004776678156,0.2363729026163441,0.0019548430056824,0.0442136065672368,0.0,6.504310681385826e-05,9.162537818156986e-05,0.1755120263347643,1.1539393637020254e-06,3.35530811408786e-05,0.7755550990178081,13.478050151804831,1
1273,0.20152634,2190.3448160508,2374.2914416029066,0.0950468033762341,1.5982187427328056,-0.0001803280356113,24.06504595074104,0.3477029929947985,0.0024885527445537,0.04988539610501,0.0,7.056972244605508e-06,5.82484129873022e-05,0.1986707316144048,4.880705775666681e-07,0.0109322078778742,3.0194232065673234,16.621752480746917,0
1274,0.23564813,1909.81017300412,2236.920186625236,0.0792567823798927,1.8740410459908043,6.172487007685696e-05,20.072324847107357,0.4334624058820673,0.0021436263389437,0.0462993125104869,0.0,9.11447357843088e-05,1.9154369287889032e-05,0.1732254125172233,0.0,0.013381869251955,3.732223893489943,23.340234696322923,0
1275,0.28775272,2293.5817655077067,2596.1804569659057,0.0857215673057539,1.303600642468137,0.0002255530270284,11.647574317455328,0.2813212232102056,0.0062345983007746,0.078959472520874,0.0,0.0028080386943648,0.0003223567112764,0.2080346272567461,8.24403402890172e-06,9.84583906987428e-05,2.924095229535334,11.935986416455366,0
1276,0.122893035,2012.4604562601164,2217.94017019436,0.0916737265394995,1.5764165819285405,-0.0002120863891057,17.267248976713493,0.165718896916825,0.000821703524289,0.0286653715184195,0.0,0.2272563488608045,0.2032405243565795,0.1825360958057407,2.58580225784144e-05,0.1345984183136304,1.8549287323673296,11.740017541359537,0
1277,0.12895781,2009.0699973652995,2233.5882488763173,0.0890201800200628,1.6915707702549243,-0.0001106173600672,17.746442462584923,0.172873695419211,0.0008170621908347,0.0285842997261559,0.0,0.0300535844982269,0.1234521789378393,0.182228571189431,6.983432093315282e-05,0.1530699347443259,2.115993979447984,10.84543753570954,0
1278,0.13625658,1933.586390999739,2161.0023702528038,0.0940182338805644,1.416502650205624,-0.0007887990132323,15.38514974930992,0.1379914400918093,0.0015003250237169,0.0387340292729392,0.0,0.0078280978670107,0.0107777238678216,0.1753820315121693,9.291879051186155e-14,0.0576439913062493,1.1745700840700537,9.98882257932739,1
1279,0.14831038,2166.3875595683294,2302.5041581319497,0.0937341541808427,1.8217175655134168,0.0001520723629378,17.34687387502373,0.2108330240483493,0.0012528039497625,0.0353949706845833,0.0,0.3752123456088331,0.3359488843957298,0.1964977378291486,2.3409421106410155e-05,0.1305909046004144,2.181376032180383,13.42344923990944,0
1280,0.14677456,1804.544326622884,1965.1349472898307,0.0842179337565946,1.551359437272742,-5.862333540169915e-05,17.54500842657937,0.1827682468720462,0.0015580613239627,0.0394722855173442,0.0,0.0185252301997067,0.0591418848382233,0.1636775064784519,0.0,0.0458302481849591,0.6445383258629439,8.787012533577691,1
